"region","sexo","edad","nhijos","ephijo","ytrabaj","ytrabajh","horas","tsec","esc","vector_id"
8,2,27,0,0,280061,1445215,45,2,3,12212
8,2,29,1,25,0,0,45,0,3,12212
8,2,29,2,14,0,0,0,0,3,12212
8,2,29,0,0,4e+05,4e+05,45,0,3,12212
8,2,29,0,0,160000,160000,20,0,3,12212
8,2,39,0,0,0,4e+05,0,0,3,12213
8,2,41,1,35,1800000,1800000,44,0,3,12213
8,2,41,3,35,409000,409000,24,0,3,12213
8,2,41,0,0,520000,520000,30,0,3,12213
8,2,41,0,0,0,0,70,0,3,12213
8,2,22,0,0,210000,210000,50,2,3,12214
8,2,24,1,20,1e+05,1e+05,3,0,3,12214
8,2,24,1,20,250000,250000,45,0,3,12214
8,2,24,0,0,0,0,0,0,3,12214
8,2,24,0,0,0,0,0,0,3,12214
8,2,19,0,0,0,210000,0,0,3,12215
8,2,21,1,20,0,0,0,0,3,12215
8,2,21,1,21,0,0,0,0,3,12215
8,2,21,0,0,240000,240000,45,0,3,12215
8,2,21,0,0,0,0,0,0,3,12215
8,2,25,0,0,990000,990000,45,2,3,12216
8,2,27,1,24,0,0,0,0,3,12216
8,2,27,2,18,250000,250000,45,0,3,12216
8,2,27,0,0,150000,150000,8,0,3,12216
8,2,27,0,0,241000,241000,45,0,3,12216
8,2,23,0,0,0,9e+05,0,0,3,12217
8,2,25,1,23,0,0,0,0,3,12217
8,2,25,1,20,250000,250000,50,0,3,12217
8,2,25,0,0,0,0,0,0,3,12217
8,2,25,0,0,0,0,0,0,3,12217
8,2,38,0,0,550000,550000,53,2,3,12218
8,2,40,3,20,241000,241000,45,0,3,12218
8,2,40,2,28,0,0,0,0,3,12218
8,2,40,0,0,240000,240000,45,0,3,12218
8,2,40,0,0,0,0,0,0,3,12218
8,2,32,0,0,296160,296160,45,2,3,12219
8,2,34,1,31,3e+05,3e+05,45,0,3,12219
8,2,34,2,26,697000,697000,44,5,3,12219
8,2,34,0,0,6e+05,6e+05,45,0,3,12219
8,2,34,0,0,0,0,0,0,3,12219
8,2,37,0,0,433591,433591,49,2,3,12220
8,2,39,3,23,3e+05,3e+05,24,0,3,12220
8,2,39,2,24,0,0,0,0,3,12220
8,2,39,0,0,7e+05,7e+05,44,0,3,12220
8,2,39,0,0,0,0,0,0,3,12220
8,2,33,0,0,5e+05,812000,45,2,3,12221
8,2,35,1,30,290000,290000,45,0,3,12221
8,2,35,2,27,5e+05,5e+05,45,0,3,12221
8,2,35,0,0,380000,380000,45,0,3,12221
8,2,35,0,0,120000,120000,20,0,3,12221
8,2,21,0,0,0,1e+06,0,0,3,12222
8,2,23,1,21,280000,280000,44,0,3,12222
8,2,23,1,21,0,0,0,0,3,12222
8,2,23,0,0,0,0,0,0,3,12222
8,2,23,0,0,0,0,0,0,3,12222
8,2,23,0,0,0,0,0,0,3,12223
8,2,25,1,23,0,0,0,0,3,12223
8,2,25,1,20,250000,250000,50,0,3,12223
8,2,25,0,0,0,0,0,0,3,12223
8,2,25,0,0,0,0,0,0,3,12223
8,2,22,0,0,40000,40000,8,2,3,12224
8,2,24,1,20,1e+05,1e+05,3,0,3,12224
8,2,24,1,20,250000,250000,45,0,3,12224
8,2,24,0,0,0,0,0,0,3,12224
8,2,24,0,0,0,0,0,0,3,12224
8,2,36,0,0,5e+05,5e+05,45,2,3,12225
8,2,38,2,24,0,0,0,0,3,12225
8,2,38,2,34,6e+05,6e+05,25,0,3,12225
8,2,38,0,0,5e+05,5e+05,45,0,3,12225
8,2,38,0,0,260000,260000,44,0,3,12225
8,2,22,0,0,0,1498482,0,0,3,12226
8,2,24,1,20,1e+05,1e+05,3,0,3,12226
8,2,24,1,20,250000,250000,45,0,3,12226
8,2,24,0,0,0,0,0,0,3,12226
8,2,24,0,0,0,0,0,0,3,12226
8,2,21,0,0,0,0,0,0,3,12227
8,2,23,1,21,280000,280000,44,0,3,12227
8,2,23,1,21,0,0,0,0,3,12227
8,2,23,0,0,0,0,0,0,3,12227
8,2,23,0,0,0,0,0,0,3,12227
8,2,22,0,0,0,0,0,0,3,12228
8,2,24,1,20,1e+05,1e+05,3,0,3,12228
8,2,24,1,20,250000,250000,45,0,3,12228
8,2,24,0,0,0,0,0,0,3,12228
8,2,24,0,0,0,0,0,0,3,12228
8,2,24,0,0,0,0,0,0,3,12229
8,2,26,1,22,380000,380000,45,0,3,12229
8,2,26,1,17,350000,350000,30,0,3,12229
8,2,26,0,0,0,0,0,0,3,12229
8,2,26,0,0,0,0,0,0,3,12229
8,2,27,0,0,6e+05,1550000,45,2,3,12230
8,2,29,1,25,0,0,45,0,3,12230
8,2,29,2,14,0,0,0,0,3,12230
8,2,29,0,0,4e+05,4e+05,45,0,3,12230
8,2,29,0,0,160000,160000,20,0,3,12230
8,2,24,0,0,0,1550000,0,0,3,12231
8,2,26,1,22,380000,380000,45,0,3,12231
8,2,26,1,17,350000,350000,30,0,3,12231
8,2,26,0,0,0,0,0,0,3,12231
8,2,26,0,0,0,0,0,0,3,12231
8,2,78,0,0,0,0,0,0,3,12232
8,2,80,3,23,0,0,0,0,3,12232
8,2,80,4,23,0,0,0,0,3,12232
8,2,80,0,0,0,0,0,0,3,12232
8,2,81,0,0,0,0,0,0,3,12233
8,2,83,4,28,0,0,0,0,3,12233
8,2,22,0,0,0,150000,0,0,3,12234
8,2,24,1,20,1e+05,1e+05,3,0,3,12234
8,2,24,1,20,250000,250000,45,0,3,12234
8,2,24,0,0,0,0,0,0,3,12234
8,2,24,0,0,0,0,0,0,3,12234
8,2,22,0,0,0,160000,0,0,3,12235
8,2,24,1,20,1e+05,1e+05,3,0,3,12235
8,2,24,1,20,250000,250000,45,0,3,12235
8,2,24,0,0,0,0,0,0,3,12235
8,2,24,0,0,0,0,0,0,3,12235
8,2,23,0,0,2e+05,570000,45,2,3,12236
8,2,25,1,23,0,0,0,0,3,12236
8,2,25,1,20,250000,250000,50,0,3,12236
8,2,25,0,0,0,0,0,0,3,12236
8,2,25,0,0,0,0,0,0,3,12236
8,2,26,0,0,0,959535,0,0,3,12237
8,2,28,1,25,241000,241000,45,0,3,12237
8,2,28,1,22,280000,280000,45,0,3,12237
8,2,28,0,0,660000,660000,36,0,3,12237
8,2,28,0,0,8e+05,8e+05,36,0,3,12237
8,2,24,0,0,0,959535,0,0,3,12238
8,2,26,1,22,380000,380000,45,0,3,12238
8,2,26,1,17,350000,350000,30,0,3,12238
8,2,26,0,0,0,0,0,0,3,12238
8,2,26,0,0,0,0,0,0,3,12238
8,2,47,0,0,5e+05,2500000,45,2,3,12239
8,2,49,3,19,786015,786015,45,0,3,12239
8,2,49,3,25,1200000,1200000,44,0,3,12239
8,2,49,0,0,240000,240000,15,0,3,12239
8,2,49,0,0,350000,350000,45,0,3,12239
8,2,23,0,0,8e+05,3500000,45,2,3,12240
8,2,25,1,23,0,0,0,0,3,12240
8,2,25,1,20,250000,250000,50,0,3,12240
8,2,25,0,0,0,0,0,0,3,12240
8,2,25,0,0,0,0,0,0,3,12240
8,2,22,0,0,0,0,0,0,3,12241
8,2,24,1,20,1e+05,1e+05,3,0,3,12241
8,2,24,1,20,250000,250000,45,0,3,12241
8,2,24,0,0,0,0,0,0,3,12241
8,2,24,0,0,0,0,0,0,3,12241
8,2,38,0,0,0,1e+06,45,2,3,12242
8,2,40,3,20,241000,241000,45,0,3,12242
8,2,40,2,28,0,0,0,0,3,12242
8,2,40,0,0,240000,240000,45,0,3,12242
8,2,40,0,0,0,0,0,0,3,12242
8,2,34,0,0,1e+06,1e+06,15,2,3,12243
8,2,36,1,20,0,0,0,0,3,12243
8,2,36,2,22,190000,190000,48,0,3,12243
8,2,36,0,0,240000,240000,45,0,3,12243
8,2,36,0,0,258000,258000,44,0,3,12243
8,2,30,0,0,1200000,1200000,45,1,3,12244
8,2,32,1,26,0,0,0,0,3,12244
8,2,32,2,23,0,0,20,0,3,12244
8,2,32,0,0,562919,562919,45,0,3,12244
8,2,32,0,0,8e+05,8e+05,25,2,3,12244
8,2,25,0,0,599999,599999,40,1,3,12245
8,2,27,1,24,0,0,0,0,3,12245
8,2,27,2,18,250000,250000,45,0,3,12245
8,2,27,0,0,150000,150000,8,0,3,12245
8,2,27,0,0,241000,241000,45,0,3,12245
8,2,20,0,0,27000,557000,9,2,3,12246
8,2,22,1,16,0,0,0,0,3,12246
8,2,22,1,19,0,0,0,0,3,12246
8,2,22,0,0,1e+05,1e+05,24,0,3,12246
8,2,22,0,0,245000,245000,30,0,3,12246
8,2,19,0,0,0,1150000,0,0,3,12247
8,2,21,1,20,0,0,0,0,3,12247
8,2,21,1,21,0,0,0,0,3,12247
8,2,21,0,0,240000,240000,45,0,3,12247
8,2,21,0,0,0,0,0,0,3,12247
8,2,29,0,0,5e+05,1150000,35,2,3,12248
8,2,31,1,31,1900000,1900000,45,0,3,12248
8,2,31,1,27,0,0,0,0,3,12248
8,2,31,0,0,570000,570000,30,0,3,12248
8,2,31,0,0,1300000,1300000,45,0,3,12248
8,2,25,0,0,0,1100000,0,0,3,12249
8,2,27,1,24,0,0,0,0,3,12249
8,2,27,2,18,250000,250000,45,0,3,12249
8,2,27,0,0,150000,150000,8,0,3,12249
8,2,27,0,0,241000,241000,45,0,3,12249
8,2,25,0,0,210000,490000,34,2,3,12250
8,2,27,1,24,0,0,0,0,3,12250
8,2,27,2,18,250000,250000,45,0,3,12250
8,2,27,0,0,150000,150000,8,0,3,12250
8,2,27,0,0,241000,241000,45,0,3,12250
8,2,23,0,0,0,490000,0,0,3,12251
8,2,25,1,23,0,0,0,0,3,12251
8,2,25,1,20,250000,250000,50,0,3,12251
8,2,25,0,0,0,0,0,0,3,12251
8,2,25,0,0,0,0,0,0,3,12251
8,2,18,0,0,0,0,0,0,3,12252
8,2,20,1,19,0,0,0,0,3,12252
8,2,20,1,17,0,0,0,0,3,12252
8,2,20,0,0,0,0,0,0,3,12252
8,2,20,0,0,0,0,0,0,3,12252
8,2,21,0,0,0,1300000,0,0,3,12253
8,2,23,1,21,280000,280000,44,0,3,12253
8,2,23,1,21,0,0,0,0,3,12253
8,2,23,0,0,0,0,0,0,3,12253
8,2,23,0,0,0,0,0,0,3,12253
8,2,38,0,0,250000,650000,45,2,3,12254
8,2,40,3,20,241000,241000,45,0,3,12254
8,2,40,2,28,0,0,0,0,3,12254
8,2,40,0,0,240000,240000,45,0,3,12254
8,2,40,0,0,0,0,0,0,3,12254
8,2,20,0,0,0,750000,0,0,3,12255
8,2,22,1,16,0,0,0,0,3,12255
8,2,22,1,19,0,0,0,0,3,12255
8,2,22,0,0,1e+05,1e+05,24,0,3,12255
8,2,22,0,0,245000,245000,30,0,3,12255
8,2,19,0,0,0,1e+06,0,0,3,12256
8,2,21,1,20,0,0,0,0,3,12256
8,2,21,1,21,0,0,0,0,3,12256
8,2,21,0,0,240000,240000,45,0,3,12256
8,2,21,0,0,0,0,0,0,3,12256
8,2,27,0,0,210000,710000,50,2,3,12257
8,2,29,1,25,0,0,45,0,3,12257
8,2,29,2,14,0,0,0,0,3,12257
8,2,29,0,0,4e+05,4e+05,45,0,3,12257
8,2,29,0,0,160000,160000,20,0,3,12257
8,2,29,0,0,60000,530000,3,1,3,12258
8,2,31,1,31,1900000,1900000,45,0,3,12258
8,2,31,1,27,0,0,0,0,3,12258
8,2,31,0,0,570000,570000,30,0,3,12258
8,2,31,0,0,1300000,1300000,45,0,3,12258
8,2,24,0,0,430000,430000,40,2,3,12259
8,2,26,1,22,380000,380000,45,0,3,12259
8,2,26,1,17,350000,350000,30,0,3,12259
8,2,26,0,0,0,0,0,0,3,12259
8,2,26,0,0,0,0,0,0,3,12259
8,2,20,0,0,280000,280000,50,2,3,12260
8,2,22,1,16,0,0,0,0,3,12260
8,2,22,1,19,0,0,0,0,3,12260
8,2,22,0,0,1e+05,1e+05,24,0,3,12260
8,2,22,0,0,245000,245000,30,0,3,12260
8,2,23,0,0,0,0,0,0,3,12261
8,2,25,1,23,0,0,0,0,3,12261
8,2,25,1,20,250000,250000,50,0,3,12261
8,2,25,0,0,0,0,0,0,3,12261
8,2,25,0,0,0,0,0,0,3,12261
8,2,31,0,0,840000,840000,40,2,3,12262
8,2,33,2,25,450000,450000,43,0,3,12262
8,2,33,2,24,241000,241000,45,0,3,12262
8,2,33,0,0,5e+05,5e+05,45,0,3,12262
8,2,33,0,0,180000,180000,45,0,3,12262
8,2,24,0,0,0,8e+05,0,0,3,12263
8,2,26,1,22,380000,380000,45,0,3,12263
8,2,26,1,17,350000,350000,30,0,3,12263
8,2,26,0,0,0,0,0,0,3,12263
8,2,26,0,0,0,0,0,0,3,12263
8,2,24,0,0,245000,245000,50,2,3,12264
8,2,26,1,22,380000,380000,45,0,3,12264
8,2,26,1,17,350000,350000,30,0,3,12264
8,2,26,0,0,0,0,0,0,3,12264
8,2,26,0,0,0,0,0,0,3,12264
8,2,20,0,0,0,0,0,0,3,12265
8,2,22,1,16,0,0,0,0,3,12265
8,2,22,1,19,0,0,0,0,3,12265
8,2,22,0,0,1e+05,1e+05,24,0,3,12265
8,2,22,0,0,245000,245000,30,0,3,12265
8,2,22,0,0,0,2e+05,0,0,3,12266
8,2,24,1,20,1e+05,1e+05,3,0,3,12266
8,2,24,1,20,250000,250000,45,0,3,12266
8,2,24,0,0,0,0,0,0,3,12266
8,2,24,0,0,0,0,0,0,3,12266
8,2,18,0,0,0,1820000,0,0,3,12267
8,2,20,1,19,0,0,0,0,3,12267
8,2,20,1,17,0,0,0,0,3,12267
8,2,20,0,0,0,0,0,0,3,12267
8,2,20,0,0,0,0,0,0,3,12267
8,2,52,0,0,1200000,1320000,30,2,3,12268
8,2,54,1,34,240000,240000,25,0,3,12268
8,2,54,2,29,686204,686204,45,0,3,12268
8,2,54,0,0,0,0,0,0,3,12268
8,2,23,0,0,2e+05,2e+05,30,2,3,12269
8,2,25,1,23,0,0,0,0,3,12269
8,2,25,1,20,250000,250000,50,0,3,12269
8,2,25,0,0,0,0,0,0,3,12269
8,2,25,0,0,0,0,0,0,3,12269
8,2,24,0,0,0,2e+05,0,0,3,12270
8,2,26,1,22,380000,380000,45,0,3,12270
8,2,26,1,17,350000,350000,30,0,3,12270
8,2,26,0,0,0,0,0,0,3,12270
8,2,26,0,0,0,0,0,0,3,12270
8,2,22,0,0,0,2e+05,0,0,3,12271
8,2,24,1,20,1e+05,1e+05,3,0,3,12271
8,2,24,1,20,250000,250000,45,0,3,12271
8,2,24,0,0,0,0,0,0,3,12271
8,2,24,0,0,0,0,0,0,3,12271
8,2,27,0,0,3e+05,715000,45,2,3,12272
8,2,29,1,25,0,0,45,0,3,12272
8,2,29,2,14,0,0,0,0,3,12272
8,2,29,0,0,4e+05,4e+05,45,0,3,12272
8,2,29,0,0,160000,160000,20,0,3,12272
8,2,64,0,0,0,0,0,0,3,12273
8,2,66,1,32,99000,99000,44,0,3,12273
8,2,66,3,23,0,0,0,0,3,12273
8,2,66,0,0,0,0,0,0,3,12273
8,2,25,0,0,350000,650000,45,2,3,12274
8,2,27,1,24,0,0,0,0,3,12274
8,2,27,2,18,250000,250000,45,0,3,12274
8,2,27,0,0,150000,150000,8,0,3,12274
8,2,27,0,0,241000,241000,45,0,3,12274
8,2,22,0,0,0,310000,0,0,3,12275
8,2,24,1,20,1e+05,1e+05,3,0,3,12275
8,2,24,1,20,250000,250000,45,0,3,12275
8,2,24,0,0,0,0,0,0,3,12275
8,2,24,0,0,0,0,0,0,3,12275
8,2,28,0,0,0,1220000,0,0,3,12276
8,2,30,1,19,0,0,0,0,3,12276
8,2,30,2,25,0,0,0,0,3,12276
8,2,30,0,0,0,0,0,0,3,12276
8,2,30,0,0,320000,320000,45,0,3,12276
8,2,20,0,0,0,468000,0,0,3,12277
8,2,22,1,16,0,0,0,0,3,12277
8,2,22,1,19,0,0,0,0,3,12277
8,2,22,0,0,1e+05,1e+05,24,0,3,12277
8,2,22,0,0,245000,245000,30,0,3,12277
8,2,23,0,0,0,1560000,0,0,3,12278
8,2,25,1,23,0,0,0,0,3,12278
8,2,25,1,20,250000,250000,50,0,3,12278
8,2,25,0,0,0,0,0,0,3,12278
8,2,25,0,0,0,0,0,0,3,12278
8,2,25,0,0,0,5e+05,0,0,3,12279
8,2,27,1,24,0,0,0,0,3,12279
8,2,27,2,18,250000,250000,45,0,3,12279
8,2,27,0,0,150000,150000,8,0,3,12279
8,2,27,0,0,241000,241000,45,0,3,12279
8,2,40,0,0,2e+05,2e+05,40,2,3,12280
8,2,42,3,17,1e+05,1e+05,45,0,3,12280
8,2,42,2,24,124000,124000,24,4,3,12280
8,2,42,0,0,20000,20000,8,0,3,12280
8,2,42,0,0,150000,150000,48,0,3,12280
8,2,19,0,0,0,560000,0,0,3,12281
8,2,21,1,20,0,0,0,0,3,12281
8,2,21,1,21,0,0,0,0,3,12281
8,2,21,0,0,240000,240000,45,0,3,12281
8,2,21,0,0,0,0,0,0,3,12281
8,2,30,0,0,0,420000,0,0,3,12282
8,2,32,1,26,0,0,0,0,3,12282
8,2,32,2,23,0,0,20,0,3,12282
8,2,32,0,0,562919,562919,45,0,3,12282
8,2,32,0,0,8e+05,8e+05,25,2,3,12282
8,2,25,0,0,0,8e+05,0,0,3,12283
8,2,27,1,24,0,0,0,0,3,12283
8,2,27,2,18,250000,250000,45,0,3,12283
8,2,27,0,0,150000,150000,8,0,3,12283
8,2,27,0,0,241000,241000,45,0,3,12283
8,2,30,0,0,0,6e+05,0,0,3,12284
8,2,32,1,26,0,0,0,0,3,12284
8,2,32,2,23,0,0,20,0,3,12284
8,2,32,0,0,562919,562919,45,0,3,12284
8,2,32,0,0,8e+05,8e+05,25,2,3,12284
8,2,22,0,0,0,0,9,2,3,12285
8,2,24,1,20,1e+05,1e+05,3,0,3,12285
8,2,24,1,20,250000,250000,45,0,3,12285
8,2,24,0,0,0,0,0,0,3,12285
8,2,24,0,0,0,0,0,0,3,12285
8,2,29,0,0,0,0,0,0,3,12286
8,2,31,1,31,1900000,1900000,45,0,3,12286
8,2,31,1,27,0,0,0,0,3,12286
8,2,31,0,0,570000,570000,30,0,3,12286
8,2,31,0,0,1300000,1300000,45,0,3,12286
8,2,22,0,0,0,216792,0,0,3,12287
8,2,24,1,20,1e+05,1e+05,3,0,3,12287
8,2,24,1,20,250000,250000,45,0,3,12287
8,2,24,0,0,0,0,0,0,3,12287
8,2,24,0,0,0,0,0,0,3,12287
8,2,24,0,0,260000,960000,60,2,3,12288
8,2,26,1,22,380000,380000,45,0,3,12288
8,2,26,1,17,350000,350000,30,0,3,12288
8,2,26,0,0,0,0,0,0,3,12288
8,2,26,0,0,0,0,0,0,3,12288
8,2,25,0,0,5e+05,1200000,0,2,3,12289
8,2,27,1,24,0,0,0,0,3,12289
8,2,27,2,18,250000,250000,45,0,3,12289
8,2,27,0,0,150000,150000,8,0,3,12289
8,2,27,0,0,241000,241000,45,0,3,12289
8,2,19,0,0,0,250000,0,0,3,12290
8,2,21,1,20,0,0,0,0,3,12290
8,2,21,1,21,0,0,0,0,3,12290
8,2,21,0,0,240000,240000,45,0,3,12290
8,2,21,0,0,0,0,0,0,3,12290
8,2,19,0,0,0,450000,0,0,3,12291
8,2,21,1,20,0,0,0,0,3,12291
8,2,21,1,21,0,0,0,0,3,12291
8,2,21,0,0,240000,240000,45,0,3,12291
8,2,21,0,0,0,0,0,0,3,12291
8,2,47,0,0,450000,850000,48,2,3,12292
8,2,49,3,19,786015,786015,45,0,3,12292
8,2,49,3,25,1200000,1200000,44,0,3,12292
8,2,49,0,0,240000,240000,15,0,3,12292
8,2,49,0,0,350000,350000,45,0,3,12292
8,2,20,0,0,0,0,0,0,3,12293
8,2,22,1,16,0,0,0,0,3,12293
8,2,22,1,19,0,0,0,0,3,12293
8,2,22,0,0,1e+05,1e+05,24,0,3,12293
8,2,22,0,0,245000,245000,30,0,3,12293
8,2,21,0,0,0,8e+05,0,0,3,12294
8,2,23,1,21,280000,280000,44,0,3,12294
8,2,23,1,21,0,0,0,0,3,12294
8,2,23,0,0,0,0,0,0,3,12294
8,2,23,0,0,0,0,0,0,3,12294
8,2,50,0,0,0,690000,0,0,3,12295
8,2,52,3,30,3e+05,3e+05,45,0,3,12295
8,2,52,2,28,241000,241000,66,0,3,12295
8,2,52,0,0,350000,350000,44,0,3,12295
8,2,52,0,0,3e+05,3e+05,45,0,3,12295
8,2,22,0,0,0,690000,0,0,3,12296
8,2,24,1,20,1e+05,1e+05,3,0,3,12296
8,2,24,1,20,250000,250000,45,0,3,12296
8,2,24,0,0,0,0,0,0,3,12296
8,2,24,0,0,0,0,0,0,3,12296
8,2,31,0,0,3e+05,3e+05,45,2,3,12297
8,2,33,2,25,450000,450000,43,0,3,12297
8,2,33,2,24,241000,241000,45,0,3,12297
8,2,33,0,0,5e+05,5e+05,45,0,3,12297
8,2,33,0,0,180000,180000,45,0,3,12297
8,2,19,0,0,0,168000,0,0,3,12298
8,2,21,1,20,0,0,0,0,3,12298
8,2,21,1,21,0,0,0,0,3,12298
8,2,21,0,0,240000,240000,45,0,3,12298
8,2,21,0,0,0,0,0,0,3,12298
8,2,20,0,0,0,520000,0,0,3,12299
8,2,22,1,16,0,0,0,0,3,12299
8,2,22,1,19,0,0,0,0,3,12299
8,2,22,0,0,1e+05,1e+05,24,0,3,12299
8,2,22,0,0,245000,245000,30,0,3,12299
8,2,35,0,0,210000,210000,40,2,3,12300
8,2,37,2,16,4e+05,4e+05,44,0,3,12300
8,2,37,1,33,1100000,1100000,45,0,3,12300
8,2,37,0,0,5e+05,5e+05,45,0,3,12300
8,2,37,0,0,850000,850000,44,0,3,12300
8,2,42,0,0,1500000,5e+06,45,2,3,12301
8,2,44,2,27,3e+05,3e+05,60,0,3,12301
8,2,44,2,29,0,0,0,0,3,12301
8,2,44,0,0,580000,580000,36,0,3,12301
8,2,44,0,0,4e+05,4e+05,45,0,3,12301
8,2,24,0,0,208000,1408000,40,2,3,12302
8,2,26,1,22,380000,380000,45,0,3,12302
8,2,26,1,17,350000,350000,30,0,3,12302
8,2,26,0,0,0,0,0,0,3,12302
8,2,26,0,0,0,0,0,0,3,12302
8,2,23,0,0,0,1408000,0,0,3,12303
8,2,25,1,23,0,0,0,0,3,12303
8,2,25,1,20,250000,250000,50,0,3,12303
8,2,25,0,0,0,0,0,0,3,12303
8,2,25,0,0,0,0,0,0,3,12303
8,2,19,0,0,0,0,0,0,3,12304
8,2,21,1,20,0,0,0,0,3,12304
8,2,21,1,21,0,0,0,0,3,12304
8,2,21,0,0,240000,240000,45,0,3,12304
8,2,21,0,0,0,0,0,0,3,12304
8,2,27,0,0,635000,1135000,40,2,3,12305
8,2,29,1,25,0,0,45,0,3,12305
8,2,29,2,14,0,0,0,0,3,12305
8,2,29,0,0,4e+05,4e+05,45,0,3,12305
8,2,29,0,0,160000,160000,20,0,3,12305
8,2,24,0,0,0,1135000,0,0,3,12306
8,2,26,1,22,380000,380000,45,0,3,12306
8,2,26,1,17,350000,350000,30,0,3,12306
8,2,26,0,0,0,0,0,0,3,12306
8,2,26,0,0,0,0,0,0,3,12306
8,2,26,0,0,60000,953000,21,2,3,12307
8,2,28,1,25,241000,241000,45,0,3,12307
8,2,28,1,22,280000,280000,45,0,3,12307
8,2,28,0,0,660000,660000,36,0,3,12307
8,2,28,0,0,8e+05,8e+05,36,0,3,12307
8,2,24,0,0,0,953000,0,0,3,12308
8,2,26,1,22,380000,380000,45,0,3,12308
8,2,26,1,17,350000,350000,30,0,3,12308
8,2,26,0,0,0,0,0,0,3,12308
8,2,26,0,0,0,0,0,0,3,12308
8,2,23,0,0,30000,60000,8,2,3,12309
8,2,25,1,23,0,0,0,0,3,12309
8,2,25,1,20,250000,250000,50,0,3,12309
8,2,25,0,0,0,0,0,0,3,12309
8,2,25,0,0,0,0,0,0,3,12309
8,2,22,0,0,30000,60000,8,2,3,12310
8,2,24,1,20,1e+05,1e+05,3,0,3,12310
8,2,24,1,20,250000,250000,45,0,3,12310
8,2,24,0,0,0,0,0,0,3,12310
8,2,24,0,0,0,0,0,0,3,12310
8,2,24,0,0,0,430000,0,0,3,12311
8,2,26,1,22,380000,380000,45,0,3,12311
8,2,26,1,17,350000,350000,30,0,3,12311
8,2,26,0,0,0,0,0,0,3,12311
8,2,26,0,0,0,0,0,0,3,12311
8,2,45,0,0,5e+05,5e+05,22,2,3,12312
8,2,47,3,19,50000,50000,8,0,3,12312
8,2,47,3,28,2500000,2500000,45,0,3,12312
8,2,47,0,0,9e+05,9e+05,45,0,3,12312
8,2,24,0,0,0,2900000,0,0,3,12313
8,2,26,1,22,380000,380000,45,0,3,12313
8,2,26,1,17,350000,350000,30,0,3,12313
8,2,26,0,0,0,0,0,0,3,12313
8,2,26,0,0,0,0,0,0,3,12313
8,2,80,0,0,0,0,0,0,3,12314
8,2,82,3,33,0,0,0,0,3,12314
8,2,41,0,0,212712,562712,45,2,3,12315
8,2,43,3,21,450000,450000,60,0,3,12315
8,2,43,1,26,241000,241000,45,0,3,12315
8,2,43,0,0,0,0,0,0,3,12315
8,2,43,0,0,190000,190000,45,0,3,12315
8,2,55,0,0,0,0,0,0,3,12316
8,2,57,2,27,362334,362334,45,0,3,12316
8,2,57,3,22,130000,130000,30,0,3,12316
8,2,57,0,0,245000,245000,45,0,3,12316
8,2,57,0,0,6e+05,6e+05,40,0,3,12316
8,2,19,0,0,0,0,0,0,3,12317
8,2,21,1,20,0,0,0,0,3,12317
8,2,21,1,21,0,0,0,0,3,12317
8,2,21,0,0,240000,240000,45,0,3,12317
8,2,21,0,0,0,0,0,0,3,12317
8,2,20,0,0,0,0,0,0,3,12318
8,2,22,1,16,0,0,0,0,3,12318
8,2,22,1,19,0,0,0,0,3,12318
8,2,22,0,0,1e+05,1e+05,24,0,3,12318
8,2,22,0,0,245000,245000,30,0,3,12318
8,2,24,0,0,0,0,0,0,3,12319
8,2,26,1,22,380000,380000,45,0,3,12319
8,2,26,1,17,350000,350000,30,0,3,12319
8,2,26,0,0,0,0,0,0,3,12319
8,2,26,0,0,0,0,0,0,3,12319
8,2,81,0,0,0,0,0,0,3,12320
8,2,83,4,28,0,0,0,0,3,12320
8,2,23,0,0,550000,2550000,40,2,3,12321
8,2,25,1,23,0,0,0,0,3,12321
8,2,25,1,20,250000,250000,50,0,3,12321
8,2,25,0,0,0,0,0,0,3,12321
8,2,25,0,0,0,0,0,0,3,12321
8,2,25,0,0,0,0,0,0,3,12322
8,2,27,1,24,0,0,0,0,3,12322
8,2,27,2,18,250000,250000,45,0,3,12322
8,2,27,0,0,150000,150000,8,0,3,12322
8,2,27,0,0,241000,241000,45,0,3,12322
8,2,21,0,0,0,0,0,0,3,12323
8,2,23,1,21,280000,280000,44,0,3,12323
8,2,23,1,21,0,0,0,0,3,12323
8,2,23,0,0,0,0,0,0,3,12323
8,2,23,0,0,0,0,0,0,3,12323
8,2,19,0,0,0,130000,0,0,3,12324
8,2,21,1,20,0,0,0,0,3,12324
8,2,21,1,21,0,0,0,0,3,12324
8,2,21,0,0,240000,240000,45,0,3,12324
8,2,21,0,0,0,0,0,0,3,12324
8,2,25,0,0,0,130000,0,0,3,12325
8,2,27,1,24,0,0,0,0,3,12325
8,2,27,2,18,250000,250000,45,0,3,12325
8,2,27,0,0,150000,150000,8,0,3,12325
8,2,27,0,0,241000,241000,45,0,3,12325
8,2,35,0,0,0,510000,0,0,3,12326
8,2,37,2,16,4e+05,4e+05,44,0,3,12326
8,2,37,1,33,1100000,1100000,45,0,3,12326
8,2,37,0,0,5e+05,5e+05,45,0,3,12326
8,2,37,0,0,850000,850000,44,0,3,12326
8,2,31,0,0,4e+05,510000,45,2,3,12327
8,2,33,2,25,450000,450000,43,0,3,12327
8,2,33,2,24,241000,241000,45,0,3,12327
